DateGranularity,PeriodStartDate,PeriodEndDate,PredictionTimeWindow,MeasureColumn,TimeColumn
M,2024-03-26,2025-03-25,12,_Value,_Time

_Time,_Value,ProductVariantName,WarehouseLocationName
2020-09-01,601,Car Audio Unit-65-Black,Store 3
2020-10-01,544,Car Audio Unit-65-Black,Store 3
2020-11-01,559,Car Audio Unit-65-Black,Store 3
2020-12-01,451,Car Audio Unit-65-Black,Store 3
2021-01-01,450,Car Audio Unit-65-Black,Store 3
2021-02-01,437,Car Audio Unit-65-Black,Store 3
2021-03-01,533,Car Audio Unit-65-Black,Store 3
2021-04-01,607,Car Audio Unit-65-Black,Store 3
2021-05-01,723,Car Audio Unit-65-Black,Store 3
2021-06-01,714,Car Audio Unit-65-Black,Store 3
2021-07-01,766,Car Audio Unit-65-Black,Store 3
2021-08-01,705,Car Audio Unit-65-Black,Store 3
2021-09-01,611,Car Audio Unit-65-Black,Store 3
2021-10-01,581,Car Audio Unit-65-Black,Store 3
2021-11-01,614,Car Audio Unit-65-Black,Store 3
2021-12-01,441,Car Audio Unit-65-Black,Store 3
2022-01-01,456,Car Audio Unit-65-Black,Store 3
2022-02-01,477,Car Audio Unit-65-Black,Store 3
2022-03-01,590,Car Audio Unit-65-Black,Store 3
2022-04-01,718,Car Audio Unit-65-Black,Store 3
2022-05-01,723,Car Audio Unit-65-Black,Store 3
2022-06-01,757,Car Audio Unit-65-Black,Store 3
2022-07-01,911,Car Audio Unit-65-Black,Store 3
2022-08-01,742,Car Audio Unit-65-Black,Store 3
2022-09-01,699,Car Audio Unit-65-Black,Store 3
2022-10-01,612,Car Audio Unit-65-Black,Store 3
2022-11-01,679,Car Audio Unit-65-Black,Store 3
2022-12-01,489,Car Audio Unit-65-Black,Store 3
2023-01-01,460,Car Audio Unit-65-Black,Store 3
2023-02-01,472,Car Audio Unit-65-Black,Store 3
2023-03-01,600,Car Audio Unit-65-Black,Store 3
2023-04-01,683,Car Audio Unit-65-Black,Store 3
2023-05-01,729,Car Audio Unit-65-Black,Store 3
2023-06-01,811,Car Audio Unit-65-Black,Store 3
2023-07-01,883,Car Audio Unit-65-Black,Store 3
2023-08-01,764,Car Audio Unit-65-Black,Store 3
2023-09-01,719,Car Audio Unit-65-Black,Store 3
2023-10-01,608,Car Audio Unit-65-Black,Store 3
2023-11-01,660,Car Audio Unit-65-Black,Store 3
2023-12-01,513,Car Audio Unit-65-Black,Store 3
2024-01-01,505,Car Audio Unit-65-Black,Store 3
2024-02-01,516,Car Audio Unit-65-Black,Store 3
2019-01-01,1157,Car Audio Unit-82-Black,Distribution center
2019-02-01,1121,Car Audio Unit-82-Black,Distribution center
2019-03-01,1496,Car Audio Unit-82-Black,Distribution center
2019-04-01,1769,Car Audio Unit-82-Black,Distribution center
2019-05-01,1888,Car Audio Unit-82-Black,Distribution center
2019-06-01,2028,Car Audio Unit-82-Black,Distribution center
2019-07-01,2236,Car Audio Unit-82-Black,Distribution center
2019-08-01,2001,Car Audio Unit-82-Black,Distribution center
2019-09-01,1762,Car Audio Unit-82-Black,Distribution center
2019-10-01,1734,Car Audio Unit-82-Black,Distribution center
2019-11-01,1732,Car Audio Unit-82-Black,Distribution center
2019-12-01,1264,Car Audio Unit-82-Black,Distribution center
2020-01-01,1365,Car Audio Unit-82-Black,Distribution center
2020-02-01,1360,Car Audio Unit-82-Black,Distribution center
2020-03-01,1832,Car Audio Unit-82-Black,Distribution center
2020-04-01,2088,Car Audio Unit-82-Black,Distribution center
2020-05-01,2166,Car Audio Unit-82-Black,Distribution center
2020-06-01,2341,Car Audio Unit-82-Black,Distribution center
2020-07-01,2496,Car Audio Unit-82-Black,Distribution center
2020-08-01,2213,Car Audio Unit-82-Black,Distribution center
2020-09-01,1969,Car Audio Unit-82-Black,Distribution center
2020-10-01,1906,Car Audio Unit-82-Black,Distribution center
2020-11-01,2013,Car Audio Unit-82-Black,Distribution center
2020-12-01,1521,Car Audio Unit-82-Black,Distribution center
2021-01-01,1366,Car Audio Unit-82-Black,Distribution center
2021-02-01,1493,Car Audio Unit-82-Black,Distribution center
2021-03-01,1896,Car Audio Unit-82-Black,Distribution center
2021-04-01,2069,Car Audio Unit-82-Black,Distribution center
2021-05-01,2304,Car Audio Unit-82-Black,Distribution center
2021-06-01,2437,Car Audio Unit-82-Black,Distribution center
2021-07-01,2656,Car Audio Unit-82-Black,Distribution center
2021-08-01,2266,Car Audio Unit-82-Black,Distribution center
2021-09-01,2101,Car Audio Unit-82-Black,Distribution center
2021-10-01,2051,Car Audio Unit-82-Black,Distribution center
2021-11-01,2084,Car Audio Unit-82-Black,Distribution center
2021-12-01,1530,Car Audio Unit-82-Black,Distribution center
2022-01-01,1531,Car Audio Unit-82-Black,Distribution center
2022-02-01,1567,Car Audio Unit-82-Black,Distribution center
2022-03-01,2004,Car Audio Unit-82-Black,Distribution center
2022-04-01,2341,Car Audio Unit-82-Black,Distribution center
2022-05-01,2539,Car Audio Unit-82-Black,Distribution center
2022-06-01,2658,Car Audio Unit-82-Black,Distribution center
2022-07-01,2883,Car Audio Unit-82-Black,Distribution center
2022-08-01,2576,Car Audio Unit-82-Black,Distribution center
2022-09-01,2255,Car Audio Unit-82-Black,Distribution center
2022-10-01,2209,Car Audio Unit-82-Black,Distribution center
2022-11-01,2305,Car Audio Unit-82-Black,Distribution center
2022-12-01,1682,Car Audio Unit-82-Black,Distribution center
2023-01-01,1592,Car Audio Unit-82-Black,Distribution center
2023-02-01,1556,Car Audio Unit-82-Black,Distribution center
2023-03-01,2191,Car Audio Unit-82-Black,Distribution center
2023-04-01,2419,Car Audio Unit-82-Black,Distribution center
2023-05-01,2598,Car Audio Unit-82-Black,Distribution center
2023-06-01,2710,Car Audio Unit-82-Black,Distribution center
2023-07-01,2993,Car Audio Unit-82-Black,Distribution center
2023-08-01,2601,Car Audio Unit-82-Black,Distribution center
2023-09-01,2349,Car Audio Unit-82-Black,Distribution center
2023-10-01,2282,Car Audio Unit-82-Black,Distribution center
2023-11-01,2366,Car Audio Unit-82-Black,Distribution center
2023-12-01,1781,Car Audio Unit-82-Black,Distribution center
2024-01-01,1751,Car Audio Unit-82-Black,Distribution center
2024-02-01,1710,Car Audio Unit-82-Black,Distribution center
2019-01-01,486,High End Cabinet-Oak,Store 2
2019-02-01,480,High End Cabinet-Oak,Store 2
2019-03-01,686,High End Cabinet-Oak,Store 2
2019-04-01,743,High End Cabinet-Oak,Store 2
2019-05-01,843,High End Cabinet-Oak,Store 2
2019-06-01,845,High End Cabinet-Oak,Store 2
2019-07-01,911,High End Cabinet-Oak,Store 2
2019-08-01,805,High End Cabinet-Oak,Store 2
2019-09-01,733,High End Cabinet-Oak,Store 2
2019-10-01,736,High End Cabinet-Oak,Store 2
2019-11-01,713,High End Cabinet-Oak,Store 2
2019-12-01,549,High End Cabinet-Oak,Store 2
2020-01-01,564,High End Cabinet-Oak,Store 2
2020-02-01,554,High End Cabinet-Oak,Store 2
2020-03-01,733,High End Cabinet-Oak,Store 2
2020-04-01,774,High End Cabinet-Oak,Store 2
2020-05-01,934,High End Cabinet-Oak,Store 2
2020-06-01,955,High End Cabinet-Oak,Store 2
2020-07-01,1116,High End Cabinet-Oak,Store 2
2020-08-01,935,High End Cabinet-Oak,Store 2
2020-09-01,872,High End Cabinet-Oak,Store 2
2020-10-01,857,High End Cabinet-Oak,Store 2
2020-11-01,875,High End Cabinet-Oak,Store 2
2020-12-01,640,High End Cabinet-Oak,Store 2
2021-01-01,591,High End Cabinet-Oak,Store 2
2021-02-01,640,High End Cabinet-Oak,Store 2
2021-03-01,806,High End Cabinet-Oak,Store 2
2021-04-01,863,High End Cabinet-Oak,Store 2
2021-05-01,968,High End Cabinet-Oak,Store 2
2021-06-01,1060,High End Cabinet-Oak,Store 2
2021-07-01,1170,High End Cabinet-Oak,Store 2
2021-08-01,974,High End Cabinet-Oak,Store 2
2021-09-01,842,High End Cabinet-Oak,Store 2
2021-10-01,935,High End Cabinet-Oak,Store 2
2021-11-01,890,High End Cabinet-Oak,Store 2
2021-12-01,666,High End Cabinet-Oak,Store 2
2022-01-01,632,High End Cabinet-Oak,Store 2
2022-02-01,672,High End Cabinet-Oak,Store 2
2022-03-01,868,High End Cabinet-Oak,Store 2
2022-04-01,996,High End Cabinet-Oak,Store 2
2022-05-01,1010,High End Cabinet-Oak,Store 2
2022-06-01,1177,High End Cabinet-Oak,Store 2
2022-07-01,1235,High End Cabinet-Oak,Store 2
2022-08-01,1008,High End Cabinet-Oak,Store 2
2022-09-01,964,High End Cabinet-Oak,Store 2
2022-10-01,889,High End Cabinet-Oak,Store 2
2022-11-01,938,High End Cabinet-Oak,Store 2
2022-12-01,728,High End Cabinet-Oak,Store 2
2023-01-01,665,High End Cabinet-Oak,Store 2
2023-02-01,687,High End Cabinet-Oak,Store 2
2023-03-01,842,High End Cabinet-Oak,Store 2
2023-04-01,1021,High End Cabinet-Oak,Store 2
2023-05-01,1094,High End Cabinet-Oak,Store 2
2023-06-01,1134,High End Cabinet-Oak,Store 2
2023-07-01,1326,High End Cabinet-Oak,Store 2
2023-08-01,1120,High End Cabinet-Oak,Store 2
2023-09-01,1000,High End Cabinet-Oak,Store 2
2023-10-01,998,High End Cabinet-Oak,Store 2
2023-11-01,997,High End Cabinet-Oak,Store 2
2023-12-01,700,High End Cabinet-Oak,Store 2
2024-01-01,731,High End Cabinet-Oak,Store 2
2024-02-01,758,High End Cabinet-Oak,Store 2
2019-01-01,1334,High End Cabinet-Rosewood,Store 2
2019-02-01,1262,High End Cabinet-Rosewood,Store 2
2019-03-01,1775,High End Cabinet-Rosewood,Store 2
2019-04-01,1952,High End Cabinet-Rosewood,Store 2
2019-05-01,2262,High End Cabinet-Rosewood,Store 2
2019-06-01,2313,High End Cabinet-Rosewood,Store 2
2019-07-01,2437,High End Cabinet-Rosewood,Store 2
2019-08-01,2220,High End Cabinet-Rosewood,Store 2
2019-09-01,2021,High End Cabinet-Rosewood,Store 2
2019-10-01,1884,High End Cabinet-Rosewood,Store 2
2019-11-01,1964,High End Cabinet-Rosewood,Store 2
2019-12-01,1518,High End Cabinet-Rosewood,Store 2
2020-01-01,1501,High End Cabinet-Rosewood,Store 2
2020-02-01,1616,High End Cabinet-Rosewood,Store 2
2020-03-01,2047,High End Cabinet-Rosewood,Store 2
2020-04-01,2300,High End Cabinet-Rosewood,Store 2
2020-05-01,2558,High End Cabinet-Rosewood,Store 2
2020-06-01,2563,High End Cabinet-Rosewood,Store 2
2020-07-01,2774,High End Cabinet-Rosewood,Store 2
2020-08-01,2520,High End Cabinet-Rosewood,Store 2
2020-09-01,2218,High End Cabinet-Rosewood,Store 2
2020-10-01,2199,High End Cabinet-Rosewood,Store 2
2020-11-01,2277,High End Cabinet-Rosewood,Store 2
2020-12-01,1699,High End Cabinet-Rosewood,Store 2
2021-01-01,1572,High End Cabinet-Rosewood,Store 2
2021-02-01,1606,High End Cabinet-Rosewood,Store 2
2021-03-01,2064,High End Cabinet-Rosewood,Store 2
2021-04-01,2459,High End Cabinet-Rosewood,Store 2
2021-05-01,2664,High End Cabinet-Rosewood,Store 2
2021-06-01,2769,High End Cabinet-Rosewood,Store 2
2021-07-01,2897,High End Cabinet-Rosewood,Store 2
2021-08-01,2708,High End Cabinet-Rosewood,Store 2
2021-09-01,2367,High End Cabinet-Rosewood,Store 2
2021-10-01,2393,High End Cabinet-Rosewood,Store 2
2021-11-01,2427,High End Cabinet-Rosewood,Store 2
2021-12-01,1837,High End Cabinet-Rosewood,Store 2
2022-01-01,1709,High End Cabinet-Rosewood,Store 2
2022-02-01,1763,High End Cabinet-Rosewood,Store 2
2022-03-01,2294,High End Cabinet-Rosewood,Store 2
2022-04-01,2592,High End Cabinet-Rosewood,Store 2
2022-05-01,2829,High End Cabinet-Rosewood,Store 2
2022-06-01,2909,High End Cabinet-Rosewood,Store 2
2022-07-01,3153,High End Cabinet-Rosewood,Store 2
2022-08-01,2921,High End Cabinet-Rosewood,Store 2
2022-09-01,2660,High End Cabinet-Rosewood,Store 2
2022-10-01,2608,High End Cabinet-Rosewood,Store 2
2022-11-01,2558,High End Cabinet-Rosewood,Store 2
2022-12-01,1837,High End Cabinet-Rosewood,Store 2
2023-01-01,1733,High End Cabinet-Rosewood,Store 2
2023-02-01,1801,High End Cabinet-Rosewood,Store 2
2023-03-01,2379,High End Cabinet-Rosewood,Store 2
2023-04-01,2692,High End Cabinet-Rosewood,Store 2
2023-05-01,2872,High End Cabinet-Rosewood,Store 2
2023-06-01,3101,High End Cabinet-Rosewood,Store 2
2023-07-01,3362,High End Cabinet-Rosewood,Store 2
2023-08-01,2894,High End Cabinet-Rosewood,Store 2
2023-09-01,2713,High End Cabinet-Rosewood,Store 2
2023-10-01,2551,High End Cabinet-Rosewood,Store 2
2023-11-01,2634,High End Cabinet-Rosewood,Store 2
2023-12-01,1986,High End Cabinet-Rosewood,Store 2
2024-01-01,1907,High End Cabinet-Rosewood,Store 2
2024-02-01,1984,High End Cabinet-Rosewood,Store 2
2019-01-01,774,High End Cabinet-Rosewood,Store 4
2019-02-01,823,High End Cabinet-Rosewood,Store 4
2019-03-01,1034,High End Cabinet-Rosewood,Store 4
2019-04-01,1125,High End Cabinet-Rosewood,Store 4
2019-05-01,1278,High End Cabinet-Rosewood,Store 4
2019-06-01,1306,High End Cabinet-Rosewood,Store 4
2019-07-01,1410,High End Cabinet-Rosewood,Store 4
2019-08-01,1294,High End Cabinet-Rosewood,Store 4
2019-09-01,1154,High End Cabinet-Rosewood,Store 4
2019-10-01,1124,High End Cabinet-Rosewood,Store 4
2019-11-01,1223,High End Cabinet-Rosewood,Store 4
2019-12-01,846,High End Cabinet-Rosewood,Store 4
2020-01-01,920,High End Cabinet-Rosewood,Store 4
2020-02-01,863,High End Cabinet-Rosewood,Store 4
2020-03-01,1202,High End Cabinet-Rosewood,Store 4
2020-04-01,1377,High End Cabinet-Rosewood,Store 4
2020-05-01,1518,High End Cabinet-Rosewood,Store 4
2020-06-01,1527,High End Cabinet-Rosewood,Store 4
2020-07-01,1735,High End Cabinet-Rosewood,Store 4
2020-08-01,1446,High End Cabinet-Rosewood,Store 4
2020-09-01,1384,High End Cabinet-Rosewood,Store 4
2020-10-01,1245,High End Cabinet-Rosewood,Store 4
2020-11-01,1331,High End Cabinet-Rosewood,Store 4
2020-12-01,1013,High End Cabinet-Rosewood,Store 4
2021-01-01,951,High End Cabinet-Rosewood,Store 4
2021-02-01,974,High End Cabinet-Rosewood,Store 4
2021-03-01,1333,High End Cabinet-Rosewood,Store 4
2021-04-01,1487,High End Cabinet-Rosewood,Store 4
2021-05-01,1566,High End Cabinet-Rosewood,Store 4
2021-06-01,1529,High End Cabinet-Rosewood,Store 4
2021-07-01,1734,High End Cabinet-Rosewood,Store 4
2021-08-01,1530,High End Cabinet-Rosewood,Store 4
2021-09-01,1396,High End Cabinet-Rosewood,Store 4
2021-10-01,1321,High End Cabinet-Rosewood,Store 4
2021-11-01,1411,High End Cabinet-Rosewood,Store 4
2021-12-01,1077,High End Cabinet-Rosewood,Store 4
2022-01-01,1078,High End Cabinet-Rosewood,Store 4
2022-02-01,1030,High End Cabinet-Rosewood,Store 4
2022-03-01,1414,High End Cabinet-Rosewood,Store 4
2022-04-01,1490,High End Cabinet-Rosewood,Store 4
2022-05-01,1785,High End Cabinet-Rosewood,Store 4
2022-06-01,1719,High End Cabinet-Rosewood,Store 4
2022-07-01,1842,High End Cabinet-Rosewood,Store 4
2022-08-01,1633,High End Cabinet-Rosewood,Store 4
2022-09-01,1486,High End Cabinet-Rosewood,Store 4
2022-10-01,1477,High End Cabinet-Rosewood,Store 4
2022-11-01,1520,High End Cabinet-Rosewood,Store 4
2022-12-01,1154,High End Cabinet-Rosewood,Store 4
2023-01-01,1016,High End Cabinet-Rosewood,Store 4
2023-02-01,1090,High End Cabinet-Rosewood,Store 4
2023-03-01,1457,High End Cabinet-Rosewood,Store 4
2023-04-01,1568,High End Cabinet-Rosewood,Store 4
2023-05-01,1779,High End Cabinet-Rosewood,Store 4
2023-06-01,1829,High End Cabinet-Rosewood,Store 4
2023-07-01,1988,High End Cabinet-Rosewood,Store 4
2023-08-01,1762,High End Cabinet-Rosewood,Store 4
2023-09-01,1647,High End Cabinet-Rosewood,Store 4
2023-10-01,1452,High End Cabinet-Rosewood,Store 4
2023-11-01,1543,High End Cabinet-Rosewood,Store 4
2023-12-01,1216,High End Cabinet-Rosewood,Store 4
2024-01-01,1117,High End Cabinet-Rosewood,Store 4
2024-02-01,1200,High End Cabinet-Rosewood,Store 4
2019-01-01,1408,TelevisionLEDM34-82-Silver,Store 3
2019-02-01,1442,TelevisionLEDM34-82-Silver,Store 3
2019-03-01,1933,TelevisionLEDM34-82-Silver,Store 3
2019-04-01,2095,TelevisionLEDM34-82-Silver,Store 3
2019-05-01,2416,TelevisionLEDM34-82-Silver,Store 3
2019-06-01,2527,TelevisionLEDM34-82-Silver,Store 3
2019-07-01,2547,TelevisionLEDM34-82-Silver,Store 3
2019-08-01,2333,TelevisionLEDM34-82-Silver,Store 3
2019-09-01,2112,TelevisionLEDM34-82-Silver,Store 3
2019-10-01,2067,TelevisionLEDM34-82-Silver,Store 3
2019-11-01,2224,TelevisionLEDM34-82-Silver,Store 3
2019-12-01,1576,TelevisionLEDM34-82-Silver,Store 3
2020-01-01,1573,TelevisionLEDM34-82-Silver,Store 3
2020-02-01,1596,TelevisionLEDM34-82-Silver,Store 3
2020-03-01,2195,TelevisionLEDM34-82-Silver,Store 3
2020-04-01,2420,TelevisionLEDM34-82-Silver,Store 3
2020-05-01,2766,TelevisionLEDM34-82-Silver,Store 3
2020-06-01,2875,TelevisionLEDM34-82-Silver,Store 3
2020-07-01,3028,TelevisionLEDM34-82-Silver,Store 3
2020-08-01,2657,TelevisionLEDM34-82-Silver,Store 3
2020-09-01,2415,TelevisionLEDM34-82-Silver,Store 3
2020-10-01,2319,TelevisionLEDM34-82-Silver,Store 3
2020-11-01,2462,TelevisionLEDM34-82-Silver,Store 3
2020-12-01,1708,TelevisionLEDM34-82-Silver,Store 3
2021-01-01,1642,TelevisionLEDM34-82-Silver,Store 3
2021-02-01,1799,TelevisionLEDM34-82-Silver,Store 3
2021-03-01,2292,TelevisionLEDM34-82-Silver,Store 3
2021-04-01,2545,TelevisionLEDM34-82-Silver,Store 3
2021-05-01,2818,TelevisionLEDM34-82-Silver,Store 3
2021-06-01,3001,TelevisionLEDM34-82-Silver,Store 3
2021-07-01,3180,TelevisionLEDM34-82-Silver,Store 3
2021-08-01,2817,TelevisionLEDM34-82-Silver,Store 3
2021-09-01,2514,TelevisionLEDM34-82-Silver,Store 3
2021-10-01,2428,TelevisionLEDM34-82-Silver,Store 3
2021-11-01,2523,TelevisionLEDM34-82-Silver,Store 3
2021-12-01,1880,TelevisionLEDM34-82-Silver,Store 3
2022-01-01,1901,TelevisionLEDM34-82-Silver,Store 3
2022-02-01,1856,TelevisionLEDM34-82-Silver,Store 3
2022-03-01,2308,TelevisionLEDM34-82-Silver,Store 3
2022-04-01,2720,TelevisionLEDM34-82-Silver,Store 3
2022-05-01,3049,TelevisionLEDM34-82-Silver,Store 3
2022-06-01,3184,TelevisionLEDM34-82-Silver,Store 3
2022-07-01,3466,TelevisionLEDM34-82-Silver,Store 3
2022-08-01,2957,TelevisionLEDM34-82-Silver,Store 3
2022-09-01,2827,TelevisionLEDM34-82-Silver,Store 3
2022-10-01,2769,TelevisionLEDM34-82-Silver,Store 3
2022-11-01,2834,TelevisionLEDM34-82-Silver,Store 3
2022-12-01,2077,TelevisionLEDM34-82-Silver,Store 3
2023-01-01,1908,TelevisionLEDM34-82-Silver,Store 3
2023-02-01,1908,TelevisionLEDM34-82-Silver,Store 3
2023-03-01,2584,TelevisionLEDM34-82-Silver,Store 3
2023-04-01,2870,TelevisionLEDM34-82-Silver,Store 3
2023-05-01,3257,TelevisionLEDM34-82-Silver,Store 3
2023-06-01,3286,TelevisionLEDM34-82-Silver,Store 3
2023-07-01,3688,TelevisionLEDM34-82-Silver,Store 3
2023-08-01,3130,TelevisionLEDM34-82-Silver,Store 3
2023-09-01,2952,TelevisionLEDM34-82-Silver,Store 3
2023-10-01,2756,TelevisionLEDM34-82-Silver,Store 3
2023-11-01,2954,TelevisionLEDM34-82-Silver,Store 3
2023-12-01,2203,TelevisionLEDM34-82-Silver,Store 3
2024-01-01,2099,TelevisionLEDM34-82-Silver,Store 3
2024-02-01,2100,TelevisionLEDM34-82-Silver,Store 3
2019-01-01,1396,Mid-Range Speaker,Distribution center
2019-02-01,1415,Mid-Range Speaker,Distribution center
2019-03-01,2007,Mid-Range Speaker,Distribution center
2019-04-01,2182,Mid-Range Speaker,Distribution center
2019-05-01,2415,Mid-Range Speaker,Distribution center
2019-06-01,2605,Mid-Range Speaker,Distribution center
2019-07-01,2729,Mid-Range Speaker,Distribution center
2019-08-01,2391,Mid-Range Speaker,Distribution center
2019-09-01,2111,Mid-Range Speaker,Distribution center
2019-10-01,2039,Mid-Range Speaker,Distribution center
2019-11-01,2241,Mid-Range Speaker,Distribution center
2019-12-01,1658,Mid-Range Speaker,Distribution center
2020-01-01,1678,Mid-Range Speaker,Distribution center
2020-02-01,1745,Mid-Range Speaker,Distribution center
2020-03-01,2271,Mid-Range Speaker,Distribution center
2020-04-01,2520,Mid-Range Speaker,Distribution center
2020-05-01,2801,Mid-Range Speaker,Distribution center
2020-06-01,2812,Mid-Range Speaker,Distribution center
2020-07-01,3219,Mid-Range Speaker,Distribution center
2020-08-01,2839,Mid-Range Speaker,Distribution center
2020-09-01,2456,Mid-Range Speaker,Distribution center
2020-10-01,2507,Mid-Range Speaker,Distribution center
2020-11-01,2538,Mid-Range Speaker,Distribution center
2020-12-01,1816,Mid-Range Speaker,Distribution center
2021-01-01,1745,Mid-Range Speaker,Distribution center
2021-02-01,1817,Mid-Range Speaker,Distribution center
2021-03-01,2324,Mid-Range Speaker,Distribution center
2021-04-01,2691,Mid-Range Speaker,Distribution center
2021-05-01,2896,Mid-Range Speaker,Distribution center
2021-06-01,3003,Mid-Range Speaker,Distribution center
2021-07-01,3292,Mid-Range Speaker,Distribution center
2021-08-01,2890,Mid-Range Speaker,Distribution center
2021-09-01,2543,Mid-Range Speaker,Distribution center
2021-10-01,2457,Mid-Range Speaker,Distribution center
2021-11-01,2634,Mid-Range Speaker,Distribution center
2021-12-01,1885,Mid-Range Speaker,Distribution center
2022-01-01,1933,Mid-Range Speaker,Distribution center
2022-02-01,1899,Mid-Range Speaker,Distribution center
2022-03-01,2549,Mid-Range Speaker,Distribution center
2022-04-01,3020,Mid-Range Speaker,Distribution center
2022-05-01,3158,Mid-Range Speaker,Distribution center
2022-06-01,3289,Mid-Range Speaker,Distribution center
2022-07-01,3611,Mid-Range Speaker,Distribution center
2022-08-01,3122,Mid-Range Speaker,Distribution center
2022-09-01,2900,Mid-Range Speaker,Distribution center
2022-10-01,2823,Mid-Range Speaker,Distribution center
2022-11-01,2898,Mid-Range Speaker,Distribution center
2022-12-01,2112,Mid-Range Speaker,Distribution center
2023-01-01,2041,Mid-Range Speaker,Distribution center
2023-02-01,2007,Mid-Range Speaker,Distribution center
2023-03-01,2624,Mid-Range Speaker,Distribution center
2023-04-01,2966,Mid-Range Speaker,Distribution center
2023-05-01,3313,Mid-Range Speaker,Distribution center
2023-06-01,3414,Mid-Range Speaker,Distribution center
2023-07-01,3654,Mid-Range Speaker,Distribution center
2023-08-01,3292,Mid-Range Speaker,Distribution center
2023-09-01,2996,Mid-Range Speaker,Distribution center
2023-10-01,2921,Mid-Range Speaker,Distribution center
2023-11-01,2969,Mid-Range Speaker,Distribution center
2023-12-01,2187,Mid-Range Speaker,Distribution center
2024-01-01,2245,Mid-Range Speaker,Distribution center
2024-02-01,2209,Mid-Range Speaker,Distribution center
2019-01-01,698,Car Audio Unit-200,Store 3
2019-02-01,659,Car Audio Unit-200,Store 3
2019-03-01,924,Car Audio Unit-200,Store 3
2019-04-01,996,Car Audio Unit-200,Store 3
2019-05-01,1116,Car Audio Unit-200,Store 3
2019-06-01,1228,Car Audio Unit-200,Store 3
2019-07-01,1227,Car Audio Unit-200,Store 3
2019-08-01,1130,Car Audio Unit-200,Store 3
2019-09-01,1042,Car Audio Unit-200,Store 3
2019-10-01,905,Car Audio Unit-200,Store 3
2019-11-01,1020,Car Audio Unit-200,Store 3
2019-12-01,765,Car Audio Unit-200,Store 3
2020-01-01,750,Car Audio Unit-200,Store 3
2020-02-01,795,Car Audio Unit-200,Store 3
2020-03-01,1018,Car Audio Unit-200,Store 3
2020-04-01,1167,Car Audio Unit-200,Store 3
2020-05-01,1316,Car Audio Unit-200,Store 3
2020-06-01,1400,Car Audio Unit-200,Store 3
2020-07-01,1411,Car Audio Unit-200,Store 3
2020-08-01,1329,Car Audio Unit-200,Store 3
2020-09-01,1210,Car Audio Unit-200,Store 3
2020-10-01,1046,Car Audio Unit-200,Store 3
2020-11-01,1129,Car Audio Unit-200,Store 3
2020-12-01,928,Car Audio Unit-200,Store 3
2021-01-01,821,Car Audio Unit-200,Store 3
2021-02-01,886,Car Audio Unit-200,Store 3
2021-03-01,1074,Car Audio Unit-200,Store 3
2021-04-01,1178,Car Audio Unit-200,Store 3
2021-05-01,1328,Car Audio Unit-200,Store 3
2021-06-01,1386,Car Audio Unit-200,Store 3
2021-07-01,1555,Car Audio Unit-200,Store 3
2021-08-01,1423,Car Audio Unit-200,Store 3
2021-09-01,1217,Car Audio Unit-200,Store 3
2021-10-01,1232,Car Audio Unit-200,Store 3
2021-11-01,1192,Car Audio Unit-200,Store 3
2021-12-01,886,Car Audio Unit-200,Store 3
2022-01-01,902,Car Audio Unit-200,Store 3
2022-02-01,886,Car Audio Unit-200,Store 3
2022-03-01,1188,Car Audio Unit-200,Store 3
2022-04-01,1327,Car Audio Unit-200,Store 3
2022-05-01,1442,Car Audio Unit-200,Store 3
2022-06-01,1467,Car Audio Unit-200,Store 3
2022-07-01,1701,Car Audio Unit-200,Store 3
2022-08-01,1422,Car Audio Unit-200,Store 3
2022-09-01,1335,Car Audio Unit-200,Store 3
2022-10-01,1263,Car Audio Unit-200,Store 3
2022-11-01,1343,Car Audio Unit-200,Store 3
2022-12-01,899,Car Audio Unit-200,Store 3
2023-01-01,940,Car Audio Unit-200,Store 3
2023-02-01,928,Car Audio Unit-200,Store 3
2023-03-01,1215,Car Audio Unit-200,Store 3
2023-04-01,1377,Car Audio Unit-200,Store 3
2023-05-01,1550,Car Audio Unit-200,Store 3
2023-06-01,1545,Car Audio Unit-200,Store 3
2023-07-01,1728,Car Audio Unit-200,Store 3
2023-08-01,1530,Car Audio Unit-200,Store 3
2023-09-01,1392,Car Audio Unit-200,Store 3
2023-10-01,1275,Car Audio Unit-200,Store 3
2023-11-01,1316,Car Audio Unit-200,Store 3
2023-12-01,1031,Car Audio Unit-200,Store 3
2024-01-01,1034,Car Audio Unit-200,Store 3
2024-02-01,1022,Car Audio Unit-200,Store 3
2019-01-01,353,Car Audio Unit-65-Black,Distribution center
2019-02-01,345,Car Audio Unit-65-Black,Distribution center
2019-03-01,493,Car Audio Unit-65-Black,Distribution center
2019-04-01,537,Car Audio Unit-65-Black,Distribution center
2019-05-01,603,Car Audio Unit-65-Black,Distribution center
2019-06-01,614,Car Audio Unit-65-Black,Distribution center
2019-07-01,658,Car Audio Unit-65-Black,Distribution center
2019-08-01,633,Car Audio Unit-65-Black,Distribution center
2019-09-01,574,Car Audio Unit-65-Black,Distribution center
2019-10-01,512,Car Audio Unit-65-Black,Distribution center
2019-11-01,531,Car Audio Unit-65-Black,Distribution center
2019-12-01,417,Car Audio Unit-65-Black,Distribution center
2020-01-01,419,Car Audio Unit-65-Black,Distribution center
